gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,2,Blue,jng,Tianzhen,oe:player:e9aecf3f86eadc4cabbf95b7d92be0d,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Maokai,Rumble,Neeko,Vi,Tristana,Orianna,1911,1,2,2,10,19,14,,,,,,0.0,,,0.5965,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9344,293.3752,0.119758,660.6279,,11,0.3454,7,0.2198,10,43,1.3501,10005,5831,183.0769,0.148727,8284,,162.0,30.0,132,100.0,8.0,5.0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,3,Blue,mid,Cryin,oe:player:78f78a8aa2c5d6bae8a64d6950bbb0f,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Azir,Rumble,Neeko,Vi,Tristana,Orianna,1911,1,4,4,10,19,14,,,,,,0.0,,,0.5965,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18336,575.6986,0.234997,509.8901,,14,0.4396,11,0.3454,6,48,1.5071,13205,9031,283.5479,0.230348,10955,,272.0,255.0,17,11.0,2.0,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,4,Blue,bot,Ahn,oe:player:66d0ff0f8f9b5296770c1dbda549950,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Lucian,Rumble,Neeko,Vi,Tristana,Orianna,1911,1,7,5,10,19,14,,,,,,0.0,,,0.5965,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23944,751.7739,0.306873,688.8226,,36,1.1303,11,0.3454,2,75,2.3548,14531,10357,325.1805,0.264169,12214,,271.0,257.0,14,4.0,2.0,8.5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,5,Blue,sup,Wink,oe:player:39d7885ab4602a7f8d202883d253f5e,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Nami,Rumble,Neeko,Vi,Tristana,Orianna,1911,1,1,3,16,19,14,,,,,,0.0,,,0.5965,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9242,290.1727,0.118447,358.2418,,46,1.4443,11,0.3454,13,95,2.9827,9367,5193,163.0455,0.132454,7430,,63.0,63.0,0,0.0,0.0,1.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,6,Red,top,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aatrox,Rengar,Ashe,Jarvan IV,Jax,Yone,1911,0,4,4,0,14,19,,,,,,0.0,,,0.4396,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19266,604.898,0.28892,778.4615,,12,0.3768,7,0.2198,8,34,1.0675,12532,8358,262.4176,0.248115,12434,,265.0,253.0,12,8.0,3.0,8.3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,7,Red,jng,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Rell,Rengar,Ashe,Jarvan IV,Jax,Yone,1911,0,1,5,6,14,19,,,,,,0.0,,,0.4396,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4894,153.6578,0.0733951,735.73,,8,0.2512,9,0.2826,7,49,1.5385,9022,4848,152.2135,0.143917,8370,,167.0,16.0,151,102.0,3.0,5.2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,8,Red,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Taliyah,Rengar,Ashe,Jarvan IV,Jax,Yone,1911,0,5,3,7,14,19,,,,,,0.0,,,0.4396,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21803,684.5526,0.326964,510.0157,,11,0.3454,7,0.2198,0,31,0.9733,12869,8695,272.9984,0.258119,11115,,265.0,247.0,18,7.0,0.0,8.3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,9,Red,bot,1xn,oe:player:d2b317a92a71a850ae3da1e0d83e883,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aphelios,Rengar,Ashe,Jarvan IV,Jax,Yone,1911,0,4,5,4,14,19,,,,,,1.0,,,0.4396,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17294,542.9827,0.25935,547.5667,,13,0.4082,18,0.5651,3,47,1.4757,12368,8194,257.2684,0.243247,12154,,284.0,267.0,17,16.0,1.0,8.9168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,10,Red,sup,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Milio,Rengar,Ashe,Jarvan IV,Jax,Yone,1911,0,0,2,14,14,19,,,,,,0.0,,,0.4396,1.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426,107.5667,0.0513702,471.0832,,53,1.6641,9,0.2826,15,98,3.0769,7765,3591,112.7473,0.106602,6770,,27.0,27.0,0,0.0,0.0,0.8477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,100,Blue,team,,,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,,Rumble,Neeko,Vi,Tristana,Orianna,1911,1,19,14,54,19,14,,,,,0.0,,,,0.5965,1.0361,,2.0,3.0,,,,,,,,,2.0,,,,,,,1.0,0.0,,7.0,2.0,,,,,1.0,0.0,78026,2449.7959,,2898.3987,,117,3.6735,42,1.3187,35,290,9.1052,60076,39206,1230.9576,,50803,-0.000787045,,,164,117.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 09:20:06,1,14.01,200,Red,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Rengar,Ashe,Jarvan IV,Jax,Yone,1911,0,14,19,31,14,19,,,,,1.0,,,,0.4396,1.0361,,3.0,2.0,,,,,,,,,3.0,,,,,,,0.0,1.0,,2.0,7.0,,,,,0.0,1.0,66683,2093.6578,,3042.8571,,97,3.0455,50,1.5699,33,259,8.1319,54556,33686,1057.6452,,50843,0.000787045,,,198,132.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,1,Blue,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,K'Sante,Maokai,Nautilus,Lee Sin,Vi,Viego,1471,1,0,4,3,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,10106,412.2094,0.174956,767.274,942.0122,8,0.3263,4,0.1632,3,24,0.9789,9900,6624,270.1835,0.205249,9625,,222.0,218.0,4,,,9.0551,3220.0,4683.0,83.0,3644.0,4838.0,74.0,-424.0,-155.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,5174.0,7348.0,132.0,5214.0,7255.0,118.0,-40.0,93.0,14.0,0.0,1.0,3.0,2.0,1.0,1.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Poppy,Maokai,Nautilus,Lee Sin,Vi,Viego,1471,1,1,0,5,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,4710,192.1142,0.0815401,676.6417,1027.0972,10,0.4079,4,0.1632,8,30,1.2237,8271,4995,203.739,0.15477,6400,,142.0,12.0,130,,,5.792,2769.0,2935.0,53.0,3362.0,3440.0,65.0,-593.0,-505.0,-12.0,0.0,0.0,0.0,0.0,2.0,0.0,4488.0,5449.0,91.0,4852.0,5345.0,97.0,-364.0,104.0,-6.0,0.0,0.0,0.0,0.0,3.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Orianna,Maokai,Nautilus,Lee Sin,Vi,Viego,1471,1,1,2,5,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,12686,517.4439,0.219622,363.0184,294.0041,10,0.4079,3,0.1224,4,29,1.1829,9140,5864,239.1842,0.181699,9050,,221.0,221.0,0,,,9.0143,3602.0,5175.0,98.0,3149.0,4990.0,82.0,453.0,185.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5452.0,8077.0,151.0,4902.0,7285.0,131.0,550.0,792.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Caitlyn,Maokai,Nautilus,Lee Sin,Vi,Viego,1471,1,5,1,4,11,7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4487,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,13464,549.1774,0.23309,259.7825,147.2876,14,0.571,14,0.571,8,54,2.2026,12689,9413,383.9429,0.291674,11225,,241.0,221.0,20,,,9.83,4823.0,3548.0,99.0,2448.0,2240.0,28.0,2375.0,1308.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,7251.0,5778.0,155.0,4285.0,4036.0,56.0,2966.0,1742.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lux,Maokai,Nautilus,Lee Sin,Vi,Viego,1471,1,4,0,7,11,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4487,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,16797,685.1258,0.290792,208.4704,135.7036,46,1.8763,10,0.4079,13,90,3.671,8653,5377,219.3202,0.166608,7675,,41.0,37.0,4,,,1.6723,3599.0,2928.0,12.0,2468.0,3010.0,37.0,1131.0,-82.0,-25.0,1.0,1.0,0.0,0.0,0.0,2.0,5482.0,4737.0,29.0,4053.0,5291.0,76.0,1429.0,-554.0,-47.0,2.0,1.0,0.0,0.0,0.0,2.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,6,Red,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Aatrox,Corki,Lucian,Kalista,Rell,Nocturne,1471,0,3,3,2,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,9876,402.828,0.313922,765.1937,535.5948,7,0.2855,3,0.1224,4,17,0.6934,8732,5456,222.5425,0.243282,8200,,197.0,193.0,4,,,8.0354,3644.0,4838.0,74.0,3220.0,4683.0,83.0,424.0,155.0,-9.0,2.0,0.0,0.0,0.0,0.0,2.0,5214.0,7255.0,118.0,5174.0,7348.0,132.0,40.0,-93.0,-14.0,2.0,1.0,1.0,0.0,1.0,3.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,7,Red,jng,GIDEON,oe:player:60b1614a632775c97a37a57bda799f2,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Jarvan IV,Corki,Lucian,Kalista,Rell,Nocturne,1471,0,0,2,6,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,2986,121.7947,0.0949142,709.1094,674.3576,6,0.2447,16,0.6526,5,40,1.6315,6974,3698,150.8362,0.164887,6675,,123.0,21.0,102,,,5.017,3362.0,3440.0,65.0,2769.0,2935.0,53.0,593.0,505.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,4852.0,5345.0,97.0,4488.0,5449.0,91.0,364.0,-104.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Azir,Corki,Lucian,Kalista,Rell,Nocturne,1471,0,1,3,2,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,8337,340.0544,0.265003,511.1625,288.416,10,0.4079,3,0.1224,7,25,1.0197,8569,5293,215.8939,0.236014,8275,,209.0,205.0,4,,,8.5248,3149.0,4990.0,82.0,3602.0,5175.0,98.0,-453.0,-185.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,4902.0,7285.0,131.0,5452.0,8077.0,151.0,-550.0,-792.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,9,Red,bot,Samver,oe:player:37b0ff747a3bc11f577c0a05f0dedd1,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Senna,Corki,Lucian,Kalista,Rell,Nocturne,1471,0,2,0,3,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,6461,263.535,0.205372,372.3589,172.6173,28,1.1421,8,0.3263,5,58,2.3657,7253,3977,162.2162,0.177329,6775,,78.0,78.0,0,,,3.1815,2448.0,2240.0,28.0,4823.0,3548.0,99.0,-2375.0,-1308.0,-71.0,0.0,0.0,0.0,1.0,1.0,0.0,4285.0,4036.0,56.0,7251.0,5778.0,155.0,-2966.0,-1742.0,-99.0,1.0,0.0,0.0,1.0,1.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,10,Red,sup,Pollu,oe:player:3126bca5d4d2555ba3b460699508e16,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Ornn,Corki,Lucian,Kalista,Rell,Nocturne,1471,0,1,3,3,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2855,0.7342,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,3800,154.9966,0.120788,654.8606,554.5615,21,0.8566,3,0.1224,5,35,1.4276,7279,4003,163.2767,0.178488,7325,,125.0,125.0,0,,,5.0986,2468.0,3010.0,37.0,3599.0,2928.0,12.0,-1131.0,82.0,25.0,0.0,0.0,2.0,1.0,1.0,0.0,4053.0,5291.0,76.0,5482.0,4737.0,29.0,-1429.0,554.0,47.0,0.0,0.0,2.0,2.0,1.0,0.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,100,Blue,team,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,,Maokai,Nautilus,Lee Sin,Vi,Viego,1471,1,11,7,24,11,7,1.0,1.0,0.0,0.0,1.0,,,,0.4487,0.7342,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,57763,2356.0707,,2275.1869,2546.1047,88,3.5894,35,1.4276,36,227,9.259,48653,32271,1316.2882,,43975,0.165589,,709.0,158,,,35.3637,18013.0,19269.0,345.0,15071.0,18518.0,286.0,2942.0,751.0,59.0,2.0,2.0,2.0,2.0,2.0,2.0,27847.0,31389.0,558.0,23306.0,29212.0,478.0,4541.0,2177.0,80.0,3.0,3.0,3.0,3.0,4.0,3.0
LOLTMNT02_42207,complete,,LCK,2024,Spring,0,2024-02-03 09:41:13,1,14.01,200,Red,team,,,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,,Corki,Lucian,Kalista,Rell,Nocturne,1471,0,7,11,16,7,11,0.0,0.0,0.0,0.0,0.0,,,,0.2855,0.7342,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,1.0,31460,1283.2087,,3012.6852,2225.5472,72,2.9368,33,1.346,26,175,7.138,38807,22425,914.6839,,37250,-0.165589,,622.0,110,,,29.8572,15071.0,18518.0,286.0,18013.0,19269.0,345.0,-2942.0,-751.0,-59.0,2.0,2.0,2.0,2.0,2.0,2.0,23306.0,29212.0,478.0,27847.0,31389.0,558.0,-4541.0,-2177.0,-80.0,3.0,4.0,3.0,3.0,3.0,3.0
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,1,Blue,top,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aatrox,Rengar,Kalista,Pyke,Vi,K'Sante,2185,1,8,0,3,18,8,,,,,,0.0,,,0.4943,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23219,637.5927,0.318981,593.2998,,14,0.3844,6,0.1648,9,37,1.016,17473,12740,349.8398,0.283716,15049,,349.0,317.0,32,20.0,4.0,9.5835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,2,Blue,jng,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Maokai,Rengar,Kalista,Pyke,Vi,K'Sante,2185,1,2,2,14,18,8,,,,,,0.0,,,0.4943,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11614,318.9199,0.159548,683.8627,,14,0.3844,10,0.2746,12,54,1.4828,11787,7054,193.7025,0.157091,10634,,182.0,21.0,161,101.0,5.0,4.9977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,3,Blue,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Orianna,Rengar,Kalista,Pyke,Vi,K'Sante,2185,1,4,2,12,18,8,,,,,,0.0,,,0.4943,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14272,391.9085,0.196068,439.2769,,13,0.357,8,0.2197,3,34,0.9336,14199,9466,259.9359,0.210805,12484,,308.0,304.0,4,3.0,0.0,8.4577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,4,Blue,bot,1xn,oe:player:d2b317a92a71a850ae3da1e0d83e883,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Ezreal,Rengar,Kalista,Pyke,Vi,K'Sante,2185,1,3,2,6,18,8,,,,,,1.0,,,0.4943,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14072,386.4165,0.193317,391.9085,,13,0.357,15,0.4119,4,34,0.9336,15740,11007,302.2517,0.245123,14054,,370.0,340.0,30,21.0,4.0,10.1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,5,Blue,sup,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Ashe,Rengar,Kalista,Pyke,Vi,K'Sante,2185,1,1,2,13,18,8,,,,,,0.0,,,0.4943,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9615,264.0275,0.132086,307.4966,,85,2.3341,38,1.0435,9,183,5.0252,9370,4637,127.3318,0.103265,8235,,72.0,68.0,4,0.0,0.0,1.9771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,6,Red,top,YSKM,oe:player:7deb8d68aef0757c10381b599f855de,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Yone,Rumble,Neeko,Lucian,Nocturne,Udyr,2185,0,2,2,1,8,18,,,,,,0.0,,,0.2197,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17045,468.0549,0.277463,547.7437,,10,0.2746,4,0.1098,5,34,0.9336,15460,10727,294.5629,0.249349,14809,,380.0,352.0,28,21.0,0.0,10.4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,7,Red,jng,Tianzhen,oe:player:e9aecf3f86eadc4cabbf95b7d92be0d,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Jarvan IV,Rumble,Neeko,Lucian,Nocturne,Udyr,2185,0,1,5,6,8,18,,,,,,0.0,,,0.2197,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510,123.8444,0.0734223,769.5103,,18,0.4943,25,0.6865,17,76,2.087,10551,5818,159.762,0.135239,10469,,171.0,29.0,142,103.0,8.0,4.6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,8,Red,mid,Cryin,oe:player:78f78a8aa2c5d6bae8a64d6950bbb0f,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Taliyah,Rumble,Neeko,Lucian,Nocturne,Udyr,2185,0,1,5,3,8,18,,,,,,0.0,,,0.2197,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15045,413.135,0.244909,531.46,,11,0.3021,7,0.1922,7,31,0.8513,12619,7886,216.5492,0.18331,12374,,289.0,252.0,37,30.0,3.0,7.9359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,9,Red,bot,Ahn,oe:player:66d0ff0f8f9b5296770c1dbda549950,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Draven,Rumble,Neeko,Lucian,Nocturne,Udyr,2185,0,4,2,2,8,18,,,,,,0.0,,,0.2197,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12881,353.7117,0.20968,469.7574,,13,0.357,12,0.3295,2,29,0.7963,18746,14013,384.7963,0.325732,17589,,383.0,350.0,33,25.0,4.0,10.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694-10694_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10694,LPL,2024,Spring,0,2024-02-03 10:12:00,2,14.01,10,Red,sup,Wink,oe:player:39d7885ab4602a7f8d202883d253f5e,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Varus,Rumble,Neeko,Lucian,Nocturne,Udyr,2185,0,0,4,5,8,18,,,,,,0.0,,,0.2197,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11950,328.1465,0.194526,412.5584,,85,2.3341,25,0.6865,20,144,3.9542,9309,4576,125.6568,0.106369,9255,,61.0,61.0,0,0.0,0.0,1.6751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
